Name,logfc,avgexp,pointsize,adjpval,Original Color,Original Hovinfo,Original Opaq,UpColor_2500vTn1phoAT,UpHovinfo_2500vTn1phoAT,UpOpaq_2500vTn1phoAT,UpColor_2500vTn1phoATcomp,UpHovinfo_2500vTn1phoATcomp,UpOpaq_2500vTn1phoATcomp,UpColor_2500vTn1phoATrevert,UpHovinfo_2500vTn1phoATrevert,UpOpaq_2500vTn1phoATrevert,UpColor_2500vTn15,UpHovinfo_2500vTn15,UpOpaq_2500vTn15,UpColor_2500vTn17lppzplppz,UpHovinfo_2500vTn17lppzplppz,UpOpaq_2500vTn17lppzplppz,UpColor_2500vTn17lppz,UpHovinfo_2500vTn17lppz,UpOpaq_2500vTn17lppz,UpColor_2500vTn19pykppyk,UpHovinfo_2500vTn19pykppyk,UpOpaq_2500vTn19pykppyk,UpColor_2500vTn19pyk,UpHovinfo_2500vTn19pyk,UpOpaq_2500vTn19pyk,DownColor_2500vTn1phoAT,DownHovinfo_2500vTn1phoAT,DownOpaq_2500vTn1phoAT,DownColor_2500vTn1phoATcomp,DownHovinfo_2500vTn1phoATcomp,DownOpaq_2500vTn1phoATcomp,DownColor_2500vTn1phoATrevert,DownHovinfo_2500vTn1phoATrevert,DownOpaq_2500vTn1phoATrevert,DownColor_2500vTn15,DownHovinfo_2500vTn15,DownOpaq_2500vTn15,DownColor_2500vTn17lppzplppz,DownHovinfo_2500vTn17lppzplppz,DownOpaq_2500vTn17lppzplppz,DownColor_2500vTn17lppz,DownHovinfo_2500vTn17lppz,DownOpaq_2500vTn17lppz,DownColor_2500vTn19pykppyk,DownHovinfo_2500vTn19pykppyk,DownOpaq_2500vTn19pykppyk,DownColor_2500vTn19pyk,DownHovinfo_2500vTn19pyk,DownOpaq_2500vTn19pyk
NP_215587.1<br><b><br></b>,-0.14276200184781,5.15232563348173,2,0.508659113341281,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215588.1<br><b><br></b>,-0.386007030725931,11.2439898944399,2,0.005124277514359,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215610.1<br><b><br></b>,0.225787991147534,10.6729484974366,2,0.128838426099036,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215612.1<br><b><br></b>,0.841260214170842,7.39481427135763,2,9.49604073869313E-05,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215622.1<br><b><br></b>,0.030328035567922,7.97132157689379,2,0.870840863854383,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215625.1<br><b><br></b>,0.073928372151131,7.7963723002439,2,0.666554648413505,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215668.1<br><b><br></b>,0.055477328778697,3.66181865876313,2,0.863200727023552,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215676.1<br><b><br></b>,-1.02919782369783,1.61323149765204,2,0.159144956561658,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215689.1<br><b><br></b>,0.115791041542943,9.05463324733172,2,0.374737824107086,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215709.1<br><b><br></b>,-0.516513098522815,4.52646721694948,2,0.058465702847747,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215722.1<br><b><br></b>,0.058016364466768,6.46284364268988,2,0.741305838127733,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215724.1<br><b><br></b>,-0.180605013289012,5.4636909097913,2,0.43054210387871,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215750.1<br><b><br></b>,0.226175501567474,6.40623995617246,2,0.296811375031934,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215751.1<br><b><br></b>,-0.942350898121372,6.270743295143,2,0.000194239707834,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215770.1<br><b><br></b>,-0.492445724303546,6.37524319035098,2,0.020081324701217,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215773.1<br><b><br></b>,-0.302079796993574,8.30220547028195,2,0.051239955862332,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215776.1<br><b><br></b>,0.271785726874963,5.54552518680702,2,0.233179905930383,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215797.1<br><b><br></b>,-0.660572593643682,6.2613503263704,2,0.001571583782426,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215799.1<br><b><br></b>,-0.414101945898768,4.80164923084479,2,0.099435745521109,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215800.1<br><b><br></b>,0.098120905449338,3.84487366592716,2,0.77546054406488,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215803.1<br><b><br></b>,0.087662468538171,6.34589054549336,2,0.598857007866496,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215810.1<br><b><br></b>,-0.401974345107948,7.51195791109739,2,0.009611592361354,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215811.1<br><b><br></b>,-0.399680225154937,6.73359255429549,2,0.060265486427915,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215825.1<br><b><br></b>,-0.765652217254626,8.24486465536427,2,5.1892106965566E-05,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215832.1<br><b><br></b>,-0.020432630189922,5.31353776904526,2,0.943654327282865,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215840.1<br><b><br></b>,-0.966124648593795,5.47664245730606,2,0.000325150261434,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215856.1<br><b><br></b>,-0.014941033883402,7.07258725908007,2,0.943148149696491,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215897.1<br><b><br></b>,0.040181193981479,4.72574305303363,2,0.890602870511903,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215906.1<br><b><br></b>,-0.389432513040278,9.04198219625204,2,0.005703811748901,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215916.1<br><b><br></b>,-0.488783860305257,4.29482674982135,2,0.086064655530844,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215922.1<br><b><br></b>,-0.08318406954072,4.04428812586138,2,0.838226243387427,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215954.1<br><b><br></b>,-0.511183038509884,7.8422269206658,2,0.002441480813696,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215970.1<br><b><br></b>,-0.493257358465666,6.02104350140941,2,0.013166142701287,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215975.1<br><b><br></b>,-0.182523291549421,7.86460258814566,2,0.190682115654292,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215982.1<br><b><br></b>,0.245641144172057,7.39720906877159,2,0.122631774983895,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_215983.1<br><b><br></b>,-0.241517329954479,7.95353849733174,2,0.10146740481171,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216013.1<br><b><br></b>,0.296426855166944,10.6523447432309,2,0.046621190792903,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216056.1<br><b><br></b>,-0.806464621053302,5.65186102427438,2,0.002901588930368,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216059.1<br><b><br></b>,0.235291850996338,8.56354890349536,2,0.113354048747926,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216060.1<br><b><br></b>,-0.183523092800583,7.70722774375677,2,0.213767494242411,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216062.1<br><b><br></b>,0.088636117845193,6.29531210968532,2,0.647690497188727,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216087.1<br><b><br></b>,-0.282744004325321,5.00820196442666,2,0.209918104377503,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216105.1<br><b><br></b>,-0.734859121462176,7.47028039396075,2,0.000133014498723,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216114.1<br><b><br></b>,-0.553369087625772,5.01825756284695,2,0.056459755433544,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216120.1<br><b><br></b>,-0.105717217880482,6.57659870804831,2,0.619313667128776,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216142.1<br><b><br></b>,-0.210828708423494,6.30778062366166,2,0.292741468660148,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216146.1<br><b><br></b>,-0.515874447497339,11.5919124023527,2,0.000367191922627,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216147.1<br><b><br></b>,-0.556402012514377,8.27668327297427,2,0.000654340081153,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216174.1<br><b><br></b>,0.494256403220807,8.10445332393796,2,0.004937258237138,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216182.1<br><b><br></b>,-0.020501003356413,5.84836069023228,2,0.940373461883943,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216199.1<br><b><br></b>,0.668688139351314,8.9402702760961,2,0.000291327711483,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216200.1<br><b><br></b>,0.207768944397396,3.93951061629219,2,0.497316521799262,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216205.1<br><b><br></b>,0.433827020315038,5.96125372105773,2,0.059142471592063,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216208.1<br><b><br></b>,-0.063886724883102,5.71476984414292,2,0.762511810284122,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216209.1<br><b><br></b>,-0.091667537129616,3.23986897260676,2,0.835835536217593,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216213.1<br><b><br></b>,0.735328076951582,11.1312049233663,2,4.26390307938012E-05,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216216.1<br><b><br></b>,0.665932532230886,5.18855061727965,2,0.007521770580622,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216229.1<br><b><br></b>,-0.54688813267339,8.22041452625661,2,0.006985823331089,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216302.1<br><b><br></b>,0.300476070001278,5.12074252910537,2,0.288654837817765,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216332.1<br><b><br></b>,0.826502562491719,5.30329225602647,2,0.005947587406594,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
NP_216336.1<br><b><br></b>,-0.404379307805806,7.11080332241709,2,0.020666714197671,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4,black,none,0.4
